0 	 -44.00000000 	 22.00000000 
1 	 -44.00000000 	 -10.00000000 
2 	 -52.00000000 	 0.00000000 
3 	 -44.00000000 	 32.00000000 
4 	 -36.00000000 	 16.00000000 
5 	 -24.00000000 	 26.00000000 
6 	 -64.00000000 	 40.00000000 
7 	 -24.00000000 	 10.00000000 
8 	 -16.00000000 	 -8.00000000 
9 	 -24.00000000 	 -4.00000000 
10 	 -36.00000000 	 10.00000000 
11 	 -56.00000000 	 -38.00000000 
12 	 -44.00000000 	 20.00000000 
13 	 -24.00000000 	 -20.00000000 
14 	 -40.00000000 	 20.00000000 
15 	 -16.00000000 	 0.00000000 
16 	 -36.00000000 	 4.00000000 
17 	 -24.00000000 	 6.00000000 
18 	 -28.00000000 	 8.00000000 
19 	 -32.00000000 	 4.00000000 
20 	 -28.00000000 	 0.00000000 
21 	 -32.00000000 	 -6.00000000 
22 	 -24.00000000 	 8.00000000 
23 	 -16.00000000 	 -6.00000000 
24 	 -16.00000000 	 0.00000000 
25 	 -28.00000000 	 -4.00000000 
26 	 -28.00000000 	 -4.00000000 
27 	 -40.00000000 	 18.00000000 
28 	 -44.00000000 	 24.00000000 
29 	 -28.00000000 	 -8.00000000 
30 	 -36.00000000 	 16.00000000 
31 	 -32.00000000 	 22.00000000 
32 	 -40.00000000 	 18.00000000 
33 	 -40.00000000 	 -14.00000000 
34 	 -40.00000000 	 6.00000000 
35 	 -44.00000000 	 -6.00000000 
36 	 -36.00000000 	 6.00000000 
37 	 -36.00000000 	 24.00000000 
38 	 -40.00000000 	 -4.00000000 
39 	 -16.00000000 	 10.00000000 
40 	 -52.00000000 	 -4.00000000 
41 	 -36.00000000 	 8.00000000 
42 	 -28.00000000 	 6.00000000 
43 	 -20.00000000 	 -14.00000000 
44 	 -32.00000000 	 4.00000000 
45 	 -40.00000000 	 -10.00000000 
46 	 -40.00000000 	 -4.00000000 
47 	 -8.00000000 	 -2.00000000 
48 	 -28.00000000 	 4.00000000 
49 	 -32.00000000 	 18.00000000 
50 	 -36.00000000 	 -10.00000000 
51 	 -44.00000000 	 22.00000000 
52 	 -20.00000000 	 18.00000000 
53 	 -20.00000000 	 -2.00000000 
54 	 -56.00000000 	 -30.00000000 
55 	 -48.00000000 	 -14.00000000 
56 	 -40.00000000 	 16.00000000 
57 	 -24.00000000 	 8.00000000 
58 	 -24.00000000 	 -4.00000000 
59 	 -36.00000000 	 24.00000000 
60 	 -32.00000000 	 -8.00000000 
61 	 -24.00000000 	 -2.00000000 
62 	 -36.00000000 	 2.00000000 
63 	 -32.00000000 	 8.00000000 
64 	 -12.00000000 	 0.00000000 
65 	 -16.00000000 	 6.00000000 
66 	 -48.00000000 	 -14.00000000 
67 	 -32.00000000 	 -6.00000000 
68 	 -32.00000000 	 -12.00000000 
69 	 -40.00000000 	 6.00000000 
70 	 -44.00000000 	 -34.00000000 
71 	 -48.00000000 	 16.00000000 
72 	 -20.00000000 	 -6.00000000 
73 	 -28.00000000 	 -10.00000000 
74 	 -28.00000000 	 8.00000000 
75 	 -32.00000000 	 -4.00000000 
76 	 -24.00000000 	 0.00000000 
77 	 -28.00000000 	 -4.00000000 
78 	 -36.00000000 	 24.00000000 
79 	 -28.00000000 	 -12.00000000 
80 	 -48.00000000 	 -22.00000000 
81 	 -24.00000000 	 6.00000000 
82 	 -36.00000000 	 -26.00000000 
83 	 -16.00000000 	 -2.00000000 
84 	 -24.00000000 	 0.00000000 
85 	 -36.00000000 	 -2.00000000 
86 	 -32.00000000 	 -24.00000000 
87 	 -8.00000000 	 2.00000000 
88 	 -40.00000000 	 0.00000000 
89 	 -36.00000000 	 -24.00000000 
90 	 -32.00000000 	 -12.00000000 
91 	 -40.00000000 	 2.00000000 
92 	 -24.00000000 	 -14.00000000 
93 	 -32.00000000 	 10.00000000 
94 	 -28.00000000 	 -2.00000000 
95 	 -44.00000000 	 -22.00000000 
96 	 -52.00000000 	 -4.00000000 
97 	 -40.00000000 	 -20.00000000 
98 	 -16.00000000 	 2.00000000 
99 	 -36.00000000 	 10.00000000 
100 	 -52.00000000 	 22.00000000 
101 	 -20.00000000 	 24.00000000 
102 	 -32.00000000 	 -14.00000000 
103 	 -12.00000000 	 20.00000000 
104 	 -24.00000000 	 -4.00000000 
105 	 -40.00000000 	 -20.00000000 
106 	 -32.00000000 	 2.00000000 
107 	 -36.00000000 	 -2.00000000 
108 	 -32.00000000 	 0.00000000 
109 	 -20.00000000 	 -6.00000000 
110 	 -44.00000000 	 -4.00000000 
111 	 -32.00000000 	 -14.00000000 
112 	 -28.00000000 	 10.00000000 
113 	 -28.00000000 	 0.00000000 
114 	 -32.00000000 	 16.00000000 
115 	 -36.00000000 	 -2.00000000 
116 	 -28.00000000 	 -18.00000000 
117 	 -16.00000000 	 4.00000000 
118 	 -28.00000000 	 0.00000000 
119 	 -12.00000000 	 16.00000000 
120 	 -20.00000000 	 2.00000000 
121 	 -24.00000000 	 -2.00000000 
122 	 -52.00000000 	 24.00000000 
123 	 -28.00000000 	 8.00000000 
124 	 -40.00000000 	 16.00000000 
125 	 -36.00000000 	 -12.00000000 
126 	 -16.00000000 	 2.00000000 
127 	 -20.00000000 	 -6.00000000 
128 	 -36.00000000 	 -22.00000000 
129 	 -24.00000000 	 10.00000000 
130 	 -40.00000000 	 -20.00000000 
131 	 -64.00000000 	 -6.00000000 
132 	 -28.00000000 	 18.00000000 
133 	 -52.00000000 	 0.00000000 
134 	 -12.00000000 	 6.00000000 
135 	 -20.00000000 	 14.00000000 
136 	 -12.00000000 	 4.00000000 
137 	 -32.00000000 	 18.00000000 
138 	 -40.00000000 	 8.00000000 
139 	 -40.00000000 	 -12.00000000 
140 	 -16.00000000 	 2.00000000 
141 	 -60.00000000 	 -28.00000000 
142 	 -32.00000000 	 -12.00000000 
143 	 -40.00000000 	 -32.00000000 
