0 	 -16.00000000 	 12.00000000 
1 	 -8.00000000 	 -10.00000000 
2 	 0.00000000 	 0.00000000 
3 	 0.00000000 	 0.00000000 
4 	 -24.00000000 	 -14.00000000 
5 	 -12.00000000 	 10.00000000 
6 	 -16.00000000 	 -12.00000000 
7 	 -12.00000000 	 8.00000000 
8 	 -4.00000000 	 -2.00000000 
9 	 0.00000000 	 2.00000000 
10 	 0.00000000 	 -4.00000000 
11 	 -4.00000000 	 -6.00000000 
12 	 -12.00000000 	 2.00000000 
13 	 -8.00000000 	 -6.00000000 
14 	 -24.00000000 	 14.00000000 
15 	 -4.00000000 	 -2.00000000 
16 	 -16.00000000 	 10.00000000 
17 	 -12.00000000 	 8.00000000 
18 	 -4.00000000 	 6.00000000 
19 	 -8.00000000 	 -8.00000000 
20 	 -8.00000000 	 4.00000000 
21 	 -8.00000000 	 8.00000000 
22 	 -24.00000000 	 14.00000000 
23 	 -16.00000000 	 12.00000000 
24 	 0.00000000 	 4.00000000 
25 	 0.00000000 	 0.00000000 
26 	 0.00000000 	 -4.00000000 
27 	 -16.00000000 	 -12.00000000 
28 	 -32.00000000 	 -16.00000000 
29 	 -12.00000000 	 8.00000000 
30 	 -20.00000000 	 12.00000000 
31 	 -12.00000000 	 6.00000000 
32 	 -12.00000000 	 2.00000000 
33 	 0.00000000 	 2.00000000 
34 	 -20.00000000 	 12.00000000 
35 	 -8.00000000 	 8.00000000 
36 	 -12.00000000 	 6.00000000 
37 	 -4.00000000 	 2.00000000 
38 	 -8.00000000 	 4.00000000 
39 	 -8.00000000 	 2.00000000 
40 	 -20.00000000 	 -12.00000000 
41 	 -16.00000000 	 -12.00000000 
42 	 -4.00000000 	 2.00000000 
43 	 -4.00000000 	 4.00000000 
44 	 -12.00000000 	 2.00000000 
45 	 -4.00000000 	 -4.00000000 
46 	 -4.00000000 	 2.00000000 
47 	 -12.00000000 	 10.00000000 
48 	 -12.00000000 	 6.00000000 
49 	 -12.00000000 	 6.00000000 
